"T","Na2SO4_V;IV;I","Na2SO4_-d"
405.0,0.007040164349381364,""
406.0,0.007040164349381364,""
407.0,0.007040164349381364,""
408.0,0.007040164349381364,""
409.0,0.007040164349381364,""
410.0,0.007040164349381364,""
411.0,0.007040164349381364,""
412.0,0.007040164349381364,""
413.0,0.007040164349381364,""
414.0,0.007040164349381364,""
415.0,0.007040164349381364,""
416.0,0.007040164349381364,""
417.0,0.007040164349381364,""
418.0,0.007040164349381364,""
419.0,0.007040164349381364,""
420.0,0.007040164349381364,""
421.0,0.007040164349381364,""
422.0,0.007040164349381364,""
423.0,0.007040164349381364,""
424.0,0.007040164349381364,""
425.0,0.007040164349381364,""
426.0,0.007040164349381364,""
427.0,0.007040164349381364,""
428.0,0.007040164349381364,""
429.0,0.007040164349381364,""
430.0,0.007040164349381364,""
431.0,0.007040164349381364,""
432.0,0.007040164349381364,""
433.0,0.007040164349381364,""
434.0,0.007040164349381364,""
435.0,0.007040164349381364,""
436.0,0.007040164349381364,""
437.0,0.007040164349381364,""
438.0,0.007040164349381364,""
439.0,0.007040164349381364,""
440.0,0.007040164349381364,""
441.0,0.007040164349381364,""
442.0,0.007040164349381364,""
443.0,0.007040164349381364,""
444.0,0.007040164349381364,""
445.0,0.007040164349381364,""
446.0,0.007040164349381364,""
447.0,0.007040164349381364,""
448.0,0.007040164349381364,""
449.0,0.007040164349381364,""
450.0,0.007040164349381364,""
451.0,0.007040164349381364,""
452.0,0.007040164349381364,""
453.0,0.007040164349381364,""
454.0,0.007040164349381364,""
455.0,0.007040164349381364,""
456.0,0.007040164349381364,""
457.0,0.007040164349381364,""
458.0,0.007040164349381364,""
459.0,0.007040164349381364,""
460.0,0.007040164349381364,""
461.0,0.007040164349381364,""
462.0,0.007040164349381364,""
463.0,0.007040164349381364,""
464.0,0.007040164349381364,""
465.0,0.007040164349381364,""
466.0,0.007040164349381364,""
467.0,0.007040164349381364,""
468.0,0.007040164349381364,""
469.0,0.007040164349381364,""
470.0,0.007040164349381364,""
471.0,0.007040164349381364,""
472.0,0.007040164349381364,""
473.0,0.007040164349381364,""
474.0,0.007040164349381364,""
475.0,0.007040164349381364,""
476.0,0.007040164349381364,""
477.0,0.007040164349381364,""
478.0,0.007040164349381364,""
479.0,0.007040164349381364,""
480.0,0.007040164349381364,""
481.0,0.007040164349381364,""
482.0,0.007040164349381364,""
483.0,0.007040164349381364,""
484.0,0.007040164349381364,""
485.0,0.007040164349381364,""
486.0,0.007040164349381364,""
487.0,0.007040164349381364,""
488.0,0.007040164349381364,""
489.0,0.007040164349381364,""
490.0,0.007040164349381364,""
490.375,0.007040164349381364,""
490.375,"",0.007040164349381364
491.375,"",0.007040164349381364
492.375,"",0.007040164349381364
493.375,"",0.007040164349381364
494.375,"",0.007040164349381364
495.375,"",0.007040164349381364
496.375,"",0.007040164349381364
497.375,"",0.007040164349381364
498.375,"",0.007040164349381364
499.375,"",0.007040164349381364
500.375,"",0.007040164349381364
501.375,"",0.007040164349381364
502.375,"",0.007040164349381364
503.375,"",0.007040164349381364
504.375,"",0.007040164349381364
505.375,"",0.007040164349381364
506.375,"",0.007040164349381364
507.375,"",0.007040164349381364
508.375,"",0.007040164349381364
509.375,"",0.007040164349381364
510.375,"",0.007040164349381364
511.375,"",0.007040164349381364
512.375,"",0.007040164349381364
513.375,"",0.007040164349381364
514.375,"",0.007040164349381364
515.375,"",0.007040164349381364
516.375,"",0.007040164349381364
517.375,"",0.007040164349381364
518.375,"",0.007040164349381364
519.375,"",0.007040164349381364
520.375,"",0.007040164349381364
521.375,"",0.007040164349381364
522.375,"",0.007040164349381364
523.375,"",0.007040164349381364
524.375,"",0.007040164349381364
525.375,"",0.007040164349381364
526.375,"",0.007040164349381364
527.375,"",0.007040164349381364
528.375,"",0.007040164349381364
529.375,"",0.007040164349381364
530.375,"",0.007040164349381364
531.375,"",0.007040164349381364
532.375,"",0.007040164349381364
533.375,"",0.007040164349381364
534.375,"",0.007040164349381364
535.375,"",0.007040164349381364
536.375,"",0.007040164349381364
537.375,"",0.007040164349381364
538.375,"",0.007040164349381364
539.375,"",0.007040164349381364
540.375,"",0.007040164349381364
541.375,"",0.007040164349381364
542.375,"",0.007040164349381364
543.375,"",0.007040164349381364
544.375,"",0.007040164349381364
545.375,"",0.007040164349381364
546.375,"",0.007040164349381364
547.375,"",0.007040164349381364
548.375,"",0.007040164349381364
549.375,"",0.007040164349381364
550.375,"",0.007040164349381364
551.375,"",0.007040164349381364
552.375,"",0.007040164349381364
553.375,"",0.007040164349381364
554.375,"",0.007040164349381364
555.375,"",0.007040164349381364
556.375,"",0.007040164349381364
557.375,"",0.007040164349381364
558.375,"",0.007040164349381364
559.375,"",0.007040164349381364
560.375,"",0.007040164349381364
561.375,"",0.007040164349381364
562.375,"",0.007040164349381364
563.375,"",0.007040164349381364
564.375,"",0.007040164349381364
565.375,"",0.007040164349381364
566.375,"",0.007040164349381364
567.375,"",0.007040164349381364
568.375,"",0.007040164349381364
569.375,"",0.007040164349381364
570.375,"",0.007040164349381364
571.375,"",0.007040164349381364
572.375,"",0.007040164349381364
573.375,"",0.007040164349381364
574.375,"",0.007040164349381364
575.375,"",0.007040164349381364
576.375,"",0.007040164349381364
577.375,"",0.007040164349381364
578.375,"",0.007040164349381364
579.375,"",0.007040164349381364
580.375,"",0.007040164349381364
581.375,"",0.007040164349381364
582.375,"",0.007040164349381364
583.375,"",0.007040164349381364
584.375,"",0.007040164349381364
585.375,"",0.007040164349381364
586.375,"",0.007040164349381364
587.375,"",0.007040164349381364
588.375,"",0.007040164349381364
589.375,"",0.007040164349381364
590.375,"",0.007040164349381364
591.375,"",0.007040164349381364
592.375,"",0.007040164349381364
593.375,"",0.007040164349381364
594.375,"",0.007040164349381364
595.375,"",0.007040164349381364
596.375,"",0.007040164349381364
597.375,"",0.007040164349381364
598.375,"",0.007040164349381364
599.375,"",0.007040164349381364
600.375,"",0.007040164349381364
601.375,"",0.007040164349381364
602.375,"",0.007040164349381364
603.375,"",0.007040164349381364
604.375,"",0.007040164349381364
605.375,"",0.007040164349381364
606.375,"",0.007040164349381364
607.375,"",0.007040164349381364
608.375,"",0.007040164349381364
609.375,"",0.007040164349381364
610.375,"",0.007040164349381364
611.375,"",0.007040164349381364
612.375,"",0.007040164349381364
613.375,"",0.007040164349381364
614.375,"",0.007040164349381364
615.375,"",0.007040164349381364
616.375,"",0.007040164349381364
617.375,"",0.007040164349381364
618.375,"",0.007040164349381364
619.375,"",0.007040164349381364
620.375,"",0.007040164349381364
621.375,"",0.007040164349381364
622.375,"",0.007040164349381364
623.375,"",0.007040164349381364
624.375,"",0.007040164349381364
625.375,"",0.007040164349381364
626.375,"",0.007040164349381364
627.375,"",0.007040164349381364
628.375,"",0.007040164349381364
629.375,"",0.007040164349381364
630.375,"",0.007040164349381364
631.375,"",0.007040164349381364
632.375,"",0.007040164349381364
633.375,"",0.007040164349381364
634.375,"",0.007040164349381364
635.375,"",0.007040164349381364
636.375,"",0.007040164349381364
637.375,"",0.007040164349381364
638.375,"",0.007040164349381364
639.375,"",0.007040164349381364
640.375,"",0.007040164349381364
641.375,"",0.007040164349381364
642.375,"",0.007040164349381364
643.375,"",0.007040164349381364
644.375,"",0.007040164349381364
645.375,"",0.007040164349381364
646.375,"",0.007040164349381364
647.375,"",0.007040164349381364
648.375,"",0.007040164349381364
649.375,"",0.007040164349381364
650.375,"",0.007040164349381364
651.375,"",0.007040164349381364
652.375,"",0.007040164349381364
653.375,"",0.007040164349381364
654.375,"",0.007040164349381364
655.375,"",0.007040164349381364
656.375,"",0.007040164349381364
657.375,"",0.007040164349381364
658.375,"",0.007040164349381364
659.375,"",0.007040164349381364
660.375,"",0.007040164349381364
661.375,"",0.007040164349381364
662.375,"",0.007040164349381364
663.375,"",0.007040164349381364
664.375,"",0.007040164349381364
665.375,"",0.007040164349381364
666.375,"",0.007040164349381364
667.375,"",0.007040164349381364
668.375,"",0.007040164349381364
669.375,"",0.007040164349381364
670.375,"",0.007040164349381364
671.375,"",0.007040164349381364
672.375,"",0.007040164349381364
673.375,"",0.007040164349381364
674.375,"",0.007040164349381364
675.375,"",0.007040164349381364
676.375,"",0.007040164349381364
677.375,"",0.007040164349381364
678.375,"",0.007040164349381364
679.375,"",0.007040164349381364
680.375,"",0.007040164349381364
681.375,"",0.007040164349381364
682.375,"",0.007040164349381364
683.375,"",0.007040164349381364
684.375,"",0.007040164349381364
685.375,"",0.007040164349381364
686.375,"",0.007040164349381364
687.375,"",0.007040164349381364
688.375,"",0.007040164349381364
689.375,"",0.007040164349381364
690.375,"",0.007040164349381364
691.375,"",0.007040164349381364
692.375,"",0.007040164349381364
693.375,"",0.007040164349381364
694.375,"",0.007040164349381364
695.375,"",0.007040164349381364
696.375,"",0.007040164349381364
697.375,"",0.007040164349381364
698.375,"",0.007040164349381364
699.375,"",0.007040164349381364
700.375,"",0.007040164349381364
701.375,"",0.007040164349381364
702.375,"",0.007040164349381364
703.375,"",0.007040164349381364
704.375,"",0.007040164349381364
705.375,"",0.007040164349381364
706.375,"",0.007040164349381364
707.375,"",0.007040164349381364
708.375,"",0.007040164349381364
709.375,"",0.007040164349381364
710.375,"",0.007040164349381364
711.375,"",0.007040164349381364
712.375,"",0.007040164349381364
713.375,"",0.007040164349381364
714.375,"",0.007040164349381364
715.375,"",0.007040164349381364
716.375,"",0.007040164349381364
717.375,"",0.007040164349381364
718.375,"",0.007040164349381364
719.375,"",0.007040164349381364
720.375,"",0.007040164349381364
721.375,"",0.007040164349381364
722.375,"",0.007040164349381364
723.375,"",0.007040164349381364
724.375,"",0.007040164349381364
725.375,"",0.007040164349381364
726.375,"",0.007040164349381364
727.375,"",0.007040164349381364
728.375,"",0.007040164349381364
729.375,"",0.007040164349381364
730.375,"",0.007040164349381364
731.375,"",0.007040164349381364
732.375,"",0.007040164349381364
733.375,"",0.007040164349381364
734.375,"",0.007040164349381364
735.375,"",0.007040164349381364
736.375,"",0.007040164349381364
737.375,"",0.007040164349381364
738.375,"",0.007040164349381364
739.375,"",0.007040164349381364
740.375,"",0.007040164349381364
741.375,"",0.007040164349381364
742.375,"",0.007040164349381364
743.375,"",0.007040164349381364
744.375,"",0.007040164349381364
745.375,"",0.007040164349381364
746.375,"",0.007040164349381364
747.375,"",0.007040164349381364
748.375,"",0.007040164349381364
749.375,"",0.007040164349381364
750.375,"",0.007040164349381364
751.375,"",0.007040164349381364
752.375,"",0.007040164349381364
753.375,"",0.007040164349381364
754.375,"",0.007040164349381364
755.375,"",0.007040164349381364
756.375,"",0.007040164349381364
757.375,"",0.007040164349381364
758.375,"",0.007040164349381364
759.375,"",0.007040164349381364
760.375,"",0.007040164349381363
761.375,"",0.007040164349381363
762.375,"",0.007040164349381363
763.375,"",0.007040164349381363
764.375,"",0.007040164349381363
765.375,"",0.007040164349381363
766.375,"",0.007040164349381363
767.375,"",0.007040164349381363
768.375,"",0.007040164349381363
769.375,"",0.007040164349381363
770.375,"",0.007040164349381363
771.375,"",0.007040164349381363
772.375,"",0.007040164349381363
773.375,"",0.007040164349381363
774.375,"",0.007040164349381363
775.375,"",0.007040164349381363
776.375,"",0.007040164349381363
777.375,"",0.007040164349381362
778.375,"",0.007040164349381362
779.375,"",0.007040164349381362
780.375,"",0.007040164349381362
781.375,"",0.007040164349381362
782.375,"",0.007040164349381362
783.375,"",0.007040164349381362
784.375,"",0.007040164349381362
785.375,"",0.007040164349381361
786.375,"",0.007040164349381361
787.375,"",0.007040164349381361
788.375,"",0.007040164349381361
789.375,"",0.007040164349381361
790.375,"",0.007040164349381361
791.375,"",0.0070401643493813604
792.375,"",0.0070401643493813604
793.375,"",0.0070401643493813604
794.375,"",0.0070401643493813604
795.375,"",0.00704016434938136
796.375,"",0.00704016434938136
797.375,"",0.00704016434938136
798.375,"",0.007040164349381359
799.375,"",0.007040164349381359
800.375,"",0.007040164349381359
801.375,"",0.007040164349381358
802.375,"",0.007040164349381358
803.375,"",0.007040164349381358
804.375,"",0.007040164349381357
805.375,"",0.007040164349381357
806.375,"",0.007040164349381356
807.375,"",0.007040164349381356
808.375,"",0.007040164349381355
809.375,"",0.007040164349381354
810.375,"",0.007040164349381354
811.375,"",0.0070401643493813535
812.375,"",0.007040164349381353
813.375,"",0.007040164349381353
814.375,"",0.007040164349381352
815.375,"",0.007040164349381351
816.375,"",0.00704016434938135
817.375,"",0.007040164349381349
818.375,"",0.007040164349381348
819.375,"",0.0070401643493813474
820.375,"",0.007040164349381347
821.375,"",0.007040164349381346
822.375,"",0.007040164349381345
823.375,"",0.007040164349381344
824.375,"",0.007040164349381342
825.375,"",0.007040164349381341
826.375,"",0.00704016434938134
827.375,"",0.007040164349381339
828.375,"",0.007040164349381337
829.375,"",0.007040164349381335
830.375,"",0.0070401643493813336
831.375,"",0.007040164349381332
832.375,"",0.00704016434938133
833.375,"",0.007040164349381328
834.375,"",0.007040164349381327
835.375,"",0.007040164349381325
836.375,"",0.007040164349381322
837.375,"",0.00704016434938132
838.375,"",0.007040164349381318
839.375,"",0.007040164349381315
840.375,"",0.007040164349381313
841.375,"",0.007040164349381309
842.375,"",0.007040164349381307
843.375,"",0.007040164349381303
844.375,"",0.0070401643493813
845.375,"",0.007040164349381296
846.375,"",0.007040164349381293
847.375,"",0.007040164349381289
848.375,"",0.007040164349381285
849.375,"",0.007040164349381281
850.375,"",0.007040164349381276
851.375,"",0.007040164349381272
852.375,"",0.007040164349381267
853.375,"",0.0070401643493812616
854.375,"",0.007040164349381256
855.375,"",0.00704016434938125
856.375,"",0.007040164349381244
857.375,"",0.007040164349381238
858.375,"",0.007040164349381232
859.375,"",0.007040164349381225
860.375,"",0.007040164349381217
861.375,"",0.0070401643493812095
862.375,"",0.007040164349381202
863.375,"",0.007040164349381194
864.375,"",0.007040164349381184
865.375,"",0.007040164349381176
866.375,"",0.007040164349381166
867.375,"",0.007040164349381156
868.375,"",0.0070401643493811445
869.375,"",0.007040164349381134
870.375,"",0.007040164349381122
871.375,"",0.00704016434938111
872.375,"",0.007040164349381097
873.375,"",0.007040164349381083
874.375,"",0.007040164349381069
875.375,"",0.007040164349381054
876.375,"",0.007040164349381039
877.375,"",0.007040164349381022
878.375,"",0.007040164349381005
879.375,"",0.0070401643493809875
880.375,"",0.007040164349380968
881.375,"",0.007040164349380949
882.375,"",0.0070401643493809285
883.375,"",0.007040164349380907
884.375,"",0.007040164349380884
885.375,"",0.007040164349380861
886.375,"",0.0070401643493808366
887.375,"",0.0070401643493808105
888.375,"",0.007040164349380784
889.375,"",0.007040164349380755
890.375,"",0.0070401643493807255
891.375,"",0.007040164349380694
892.375,"",0.007040164349380662
893.375,"",0.007040164349380628
894.375,"",0.007040164349380593
895.375,"",0.007040164349380556
896.375,"",0.007040164349380517
897.375,"",0.0070401643493804775
898.375,"",0.007040164349380435
899.375,"",0.007040164349380391
900.375,"",0.007040164349380345
901.375,"",0.007040164349380296
902.375,"",0.007040164349380246
903.375,"",0.007040164349380194
904.375,"",0.007040164349380138
905.375,"",0.007040164349380081
906.375,"",0.007040164349380021
907.375,"",0.007040164349379959
908.375,"",0.007040164349379894
909.375,"",0.007040164349379825
910.375,"",0.007040164349379754
911.375,"",0.00704016434937968
912.375,"",0.007040164349379602
913.375,"",0.007040164349379522
914.375,"",0.0070401643493794375
915.375,"",0.007040164349379349
916.375,"",0.007040164349379257
917.375,"",0.007040164349379161
918.375,"",0.007040164349379061
919.375,"",0.007040164349378957
920.375,"",0.0070401643493788486
921.375,"",0.007040164349378735
922.375,"",0.007040164349378617
923.375,"",0.007040164349378493
924.375,"",0.007040164349378365
925.375,"",0.007040164349378231
926.375,"",0.007040164349378091
927.375,"",0.007040164349377946
928.375,"",0.007040164349377795
929.375,"",0.007040164349377637
930.375,"",0.007040164349377472
931.375,"",0.0070401643493773
932.375,"",0.0070401643493771225
933.375,"",0.007040164349376936
934.375,"",0.007040164349376743
935.375,"",0.007040164349376541
936.375,"",0.0070401643493763315
937.375,"",0.007040164349376113
938.375,"",0.007040164349375886
939.375,"",0.007040164349375649
940.375,"",0.0070401643493754025
941.375,"",0.007040164349375146
942.375,"",0.007040164349374879
943.375,"",0.007040164349374601
944.375,"",0.007040164349374312
945.375,"",0.007040164349374011
946.375,"",0.007040164349373699
947.375,"",0.007040164349373374
948.375,"",0.0070401643493730355
949.375,"",0.007040164349372684
950.375,"",0.007040164349372318
951.375,"",0.007040164349371938
952.375,"",0.007040164349371543
953.375,"",0.007040164349371132
954.375,"",0.007040164349370705
955.375,"",0.007040164349370261
956.375,"",0.007040164349369799
957.375,"",0.00704016434936932
958.375,"",0.007040164349368821
959.375,"",0.007040164349368303
960.375,"",0.007040164349367765
961.375,"",0.007040164349367207
962.375,"",0.007040164349366627
963.375,"",0.007040164349366024
964.375,"",0.0070401643493653975
965.375,"",0.007040164349364748
966.375,"",0.007040164349364072
967.375,"",0.007040164349363371
968.375,"",0.007040164349362644
969.375,"",0.007040164349361889
970.375,"",0.007040164349361105
971.375,"",0.0070401643493602905
972.375,"",0.0070401643493594466
973.375,"",0.00704016434935857
974.375,"",0.00704016434935766
975.375,"",0.007040164349356717
976.375,"",0.007040164349355738
977.375,"",0.007040164349354722
978.375,"",0.007040164349353668
979.375,"",0.007040164349352575
980.375,"",0.0070401643493514425
981.375,"",0.007040164349350267
982.375,"",0.007040164349349049
983.375,"",0.007040164349347785
984.375,"",0.007040164349346474
985.375,"",0.007040164349345116
986.375,"",0.007040164349343708
987.375,"",0.0070401643493422485
988.375,"",0.007040164349340736
989.375,"",0.0070401643493391685
990.375,"",0.007040164349337544
991.375,"",0.00704016434933586
992.375,"",0.007040164349334116
993.375,"",0.007040164349332309
994.375,"",0.007040164349330438
995.375,"",0.007040164349328498
996.375,"",0.007040164349326489
997.375,"",0.0070401643493244095
998.375,"",0.007040164349322255
999.375,"",0.007040164349320024
1000.375,"",0.007040164349317714
1001.375,"",0.007040164349315322
1002.375,"",0.007040164349312846
1003.375,"",0.007040164349310282
1004.375,"",0.007040164349307629
1005.375,"",0.007040164349304882
1006.375,"",0.007040164349302039
1007.375,"",0.007040164349299097
1008.375,"",0.007040164349296053
1009.375,"",0.0070401643492929026
1010.375,"",0.007040164349289643
1011.375,"",0.007040164349286271
1012.375,"",0.007040164349282782
1013.375,"",0.007040164349279174
1014.375,"",0.007040164349275441
1015.375,"",0.00704016434927158
1016.375,"",0.007040164349267588
1017.375,"",0.007040164349263459
1018.375,"",0.007040164349259189
1019.375,"",0.007040164349254775
1020.375,"",0.007040164349250211
1021.375,"",0.007040164349245492
1022.375,"",0.0070401643492406145
1023.375,"",0.0070401643492355725
1024.375,"",0.007040164349230361
1025.375,"",0.007040164349224975
1026.375,"",0.007040164349219408
1027.375,"",0.007040164349213657
1028.375,"",0.007040164349207714
1029.375,"",0.007040164349201573
1030.375,"",0.007040164349195228
1031.375,"",0.007040164349188674
1032.375,"",0.007040164349181904
1033.375,"",0.00704016434917491
1034.375,"",0.007040164349167687
1035.375,"",0.0070401643491602274
1036.375,"",0.0070401643491525235
1037.375,"",0.007040164349144568
1038.375,"",0.007040164349136353
1039.375,"",0.007040164349127872
1040.375,"",0.007040164349119116
1041.375,"",0.007040164349110077
1042.375,"",0.0070401643491007455
1043.375,"",0.007040164349091114
1044.375,"",0.0070401643490811735
1045.375,"",0.0070401643490709135
1046.375,"",0.007040164349060326
1047.375,"",0.007040164349049399
1048.375,"",0.0070401643490381255
1049.375,"",0.007040164349026493
1050.375,"",0.0070401643490144925
1051.375,"",0.007040164349002111
1052.375,"",0.00704016434898934
1053.375,"",0.0070401643489761655
1054.375,"",0.007040164348962577
1055.375,"",0.007040164348948563
1056.375,"",0.007040164348934111
1057.375,"",0.007040164348919207
1058.375,"",0.007040164348903838
1059.375,"",0.007040164348887991
1060.375,"",0.007040164348871654
1061.375,"",0.00704016434885481
1062.375,"",0.007040164348837446
1063.375,"",0.007040164348819547
1064.375,"",0.007040164348801097
1065.375,"",0.007040164348782082
1066.375,"",0.007040164348762484
1067.375,"",0.0070401643487422874
1068.375,"",0.007040164348721475
1069.375,"",0.00704016434870003
1070.375,"",0.007040164348677933
1071.375,"",0.007040164348655167
1072.375,"",0.007040164348631714
1073.375,"",0.007040164348607552
1074.375,"",0.007040164348582664
1075.375,"",0.0070401643485570285
1076.375,"",0.007040164348530625
1077.375,"",0.0070401643485034325
1078.375,"",0.007040164348475428
1079.375,"",0.00704016434844659
1080.375,"",0.007040164348416896
1081.375,"",0.007040164348386321
1082.375,"",0.007040164348354842
1083.375,"",0.007040164348322434
1084.375,"",0.007040164348289071
1085.375,"",0.007040164348254729
1086.375,"",0.0070401643482193785
1087.375,"",0.0070401643481829935
1088.375,"",0.007040164348145547
1089.375,"",0.007040164348107009
1090.375,"",0.007040164348067351
1091.375,"",0.007040164348026542
1092.375,"",0.0070401643479845516
1093.375,"",0.007040164347941348
1094.375,"",0.0070401643478968995
1095.375,"",0.007040164347851173
1096.375,"",0.007040164347804133
1097.375,"",0.007040164347755746
1098.375,"",0.007040164347705976
1099.375,"",0.007040164347654787
1100.375,"",0.0070401643476021404
1101.375,"",0.007040164347547999
1102.375,"",0.007040164347492323
1103.375,"",0.007040164347435073
1104.375,"",0.0070401643473762075
1105.375,"",0.007040164347315684
1106.375,"",0.00704016434725346
1107.375,"",0.007040164347189491
1108.375,"",0.007040164347123732
1109.375,"",0.007040164347056138
1110.375,"",0.00704016434698666
1111.375,"",0.00704016434691525
1112.375,"",0.007040164346841859
1113.375,"",0.0070401643467664365
1114.375,"",0.007040164346688929
1115.375,"",0.007040164346609286
1116.375,"",0.007040164346527451
1117.375,"",0.0070401643464433694
1118.375,"",0.0070401643463569846
1119.375,"",0.007040164346268238
1120.375,"",0.00704016434617707
1121.375,"",0.00704016434608342
1122.375,"",0.0070401643459872265
1123.375,"",0.007040164345888425
1124.375,"",0.007040164345786951
1125.375,"",0.007040164345682737
1126.375,"",0.007040164345575715
1127.375,"",0.007040164345465816
1128.375,"",0.00704016434535297
1129.375,"",0.007040164345237102
1130.375,"",0.007040164345118138
1131.375,"",0.007040164344996003
1132.375,"",0.007040164344870619
1133.375,"",0.007040164344741906
1134.375,"",0.007040164344609782
1135.375,"",0.007040164344474166
1136.375,"",0.007040164344334972
1137.375,"",0.007040164344192113
1138.375,"",0.0070401643440455
1139.375,"",0.007040164343895044
1140.375,"",0.007040164343740651
1141.375,"",0.007040164343582227
1142.375,"",0.0070401643434196744
1143.375,"",0.007040164343252895
1144.375,"",0.0070401643430817885
1145.375,"",0.007040164342906251
1146.375,"",0.007040164342726177
1147.375,"",0.007040164342541459
1148.375,"",0.007040164342351989
1149.375,"",0.007040164342157652
1150.375,"",0.007040164341958335
1151.375,"",0.007040164341753919
1152.375,"",0.0070401643415442874
1153.375,"",0.007040164341329315
1154.375,"",0.00704016434110888
1155.375,"",0.007040164340882852
1156.375,"",0.0070401643406511035
1157.375,"",0.007040164340413501
1158.375,"",0.007040164340169908
1159.375,"",0.007040164339920187
1160.375,"",0.007040164339664197
1161.375,"",0.007040164339401792
1162.375,"",0.0070401643391328275
1163.375,"",0.007040164338857151
1164.375,"",0.00704016433857461
1165.375,"",0.007040164338285048
1166.375,"",0.0070401643379883055
1167.375,"",0.007040164337684219
1168.375,"",0.007040164337372622
1169.375,"",0.007040164337053345
1170.375,"",0.007040164336726215
1171.375,"",0.0070401643363910546
1172.375,"",0.007040164336047684
1173.375,"",0.00704016433569592
1174.375,"",0.0070401643353355725
1175.375,"",0.007040164334966452
1176.375,"",0.007040164334588363
1177.375,"",0.007040164334201106
1178.375,"",0.007040164333804477
1179.375,"",0.00704016433339827
1180.375,"",0.007040164332982273
1181.375,"",0.00704016433255627
1182.375,"",0.007040164332120041
1183.375,"",0.007040164331673364
1184.375,"",0.0070401643312160075
1185.375,"",0.007040164330747739
1186.375,"",0.007040164330268322
1187.375,"",0.007040164329777513
1188.375,"",0.007040164329275066
1189.375,"",0.007040164328760728
1190.375,"",0.0070401643282342425
1191.375,"",0.007040164327695348
1192.375,"",0.007040164327143777
1193.375,"",0.007040164326579258
1194.375,"",0.007040164326001514
1195.375,"",0.007040164325410262
1196.375,"",0.007040164324805214
1197.375,"",0.007040164324186076
1198.375,"",0.00704016432355255
1199.375,"",0.007040164322904331
1200.375,"",0.007040164322241107
1201.375,"",0.007040164321562564
1202.375,"",0.007040164320868377
1203.375,"",0.007040164320158219
1204.375,"",0.007040164319431755
1205.375,"",0.007040164318688645
1206.375,"",0.007040164317928539
1207.375,"",0.007040164317151086
1208.375,"",0.007040164316355923
